Fill,Strain,Stress
60,0.3130317,2.211505
60,0.3130317,2.217556
60,0.3130317,2.217988
60,0.313855,2.21453
60,0.313855,2.214314
60,0.313855,2.221013
60,0.3142433,2.229441
60,0.3142433,2.236572
60,0.3142433,2.237436
60,0.3142433,2.237653
60,0.3142433,2.235059
60,0.3153462,2.238301
60,0.3153462,2.236788
60,0.3153462,2.247593
60,0.3153462,2.249754
60,0.3153462,2.254076
60,0.3174276,2.249105
60,0.3174276,2.250186
60,0.3174276,2.2638
60,0.3198974,2.259478
60,0.3198974,2.260774
60,0.3198974,2.255805
60,0.3198974,2.259694
60,0.3198974,2.262503
60,0.3217381,2.27374
60,0.3217381,2.27655
60,0.3217381,2.275253
60,0.3217381,2.271147
60,0.3237962,2.276982
60,0.3237962,2.280439
60,0.3237962,2.283681
60,0.326033,2.293189
60,0.326033,2.290163
60,0.326033,2.290379
60,0.326033,2.284329
60,0.326033,2.286706
60,0.326033,2.28649
60,0.3269572,2.288435
60,0.3269572,2.299455
60,0.3269572,2.302264
60,0.3269572,2.303777
60,0.3269572,2.305074
60,0.3277649,2.306587
60,0.3277649,2.307019
60,0.3293104,2.299888
60,0.3293104,2.305506
60,0.3293104,2.305074
60,0.3293104,2.308964
60,0.3293104,2.319552
60,0.3293104,2.328196
60,0.3307551,2.321929
60,0.3307551,2.325603
60,0.3307551,2.327116
60,0.3307551,2.323226
60,0.3307551,2.327332
60,0.3319356,2.333814
60,0.3319356,2.323442
60,0.3319356,2.328844
60,0.3329064,2.331653
60,0.3329064,2.329709
60,0.3329064,2.340297
60,0.3329064,2.340297
60,0.3329064,2.345699
60,0.3337995,2.348077
60,0.3337995,2.35283
60,0.3337995,2.367525
60,0.3337995,2.366661
60,0.334949,2.3645
60,0.334949,2.366012
60,0.334949,2.369254
60,0.3367353,2.358665
60,0.3367353,2.365148
60,0.3367353,2.371415
60,0.3367353,2.374872
60,0.3367353,2.364932
60,0.3367353,2.370334
60,0.3384051,2.374656
60,0.3384051,2.375304
60,0.3384051,2.377898
60,0.3384051,2.382651
60,0.3384051,2.385893
60,0.3396788,2.386973
60,0.3396788,2.385245
60,0.3408904,2.397562
60,0.3408904,2.400587
60,0.3408904,2.385893
60,0.3408904,2.38438
60,0.3408904,2.392376
60,0.3408904,2.385461
60,0.3421486,2.394753
60,0.3421486,2.419604
60,0.3421486,2.415066
60,0.3421486,2.412472
60,0.3421486,2.399507
60,0.3434922,2.404693
60,0.3434922,2.408151
60,0.3434922,2.413985
60,0.3450145,2.427815
60,0.3450145,2.4209
60,0.3450145,2.416362
60,0.3450145,2.416146
60,0.3450145,2.429112
60,0.3464824,2.432353
60,0.3464824,2.434298
60,0.3464824,2.435162
60,0.3464824,2.437107
60,0.3480124,2.432353
60,0.3480124,2.4397
60,0.3480124,2.44856
60,0.3495113,2.444886
60,0.3495113,2.445319
60,0.3495113,2.448776
60,0.3495113,2.448128
60,0.3495113,2.454611
60,0.3495113,2.451369
60,0.3504744,2.451153
60,0.3504744,2.455043
60,0.3504744,2.464335
60,0.3504744,2.458068
60,0.3516471,2.472979
60,0.3516471,2.481838
60,0.3516471,2.477517
60,0.3528742,2.48119
60,0.3528742,2.484
60,0.3528742,2.481838
60,0.3528742,2.482271
60,0.3528742,2.484432
60,0.3528742,2.491779
60,0.3537363,2.485728
60,0.3537363,2.487025
60,0.3537363,2.492859
60,0.3537363,2.497397
60,0.3546916,2.484216
60,0.3546916,2.485296
60,0.3546916,2.499126
60,0.3553207,2.504312
60,0.3553207,2.503016
60,0.3553207,2.507122
60,0.3553207,2.510795
60,0.3553207,2.512956
60,0.3553207,2.50885
60,0.3560663,2.505609
60,0.3560663,2.507986
60,0.3560663,2.513388
60,0.3560663,2.526354
60,0.3573012,2.526786
60,0.3573012,2.522464
60,0.3573012,2.525057
60,0.3586448,2.523545
60,0.3586448,2.530028
60,0.3586448,2.541049
60,0.3586448,2.541697
60,0.3586448,2.52657
60,0.3586448,2.530244
60,0.3600428,2.533485
60,0.3600428,2.538455
60,0.3600428,2.549692
60,0.3600428,2.544722
60,0.3600428,2.551637
60,0.3617514,2.554014
60,0.3617514,2.552285
60,0.3637319,2.562225
60,0.3637319,2.556175
60,0.3637319,2.555527
60,0.3637319,2.563522
60,0.3637319,2.563306
60,0.3637319,2.567196
60,0.3656503,2.568708
60,0.3656503,2.568708
60,0.3656503,2.564603
60,0.3656503,2.576056
60,0.3673434,2.578649
60,0.3673434,2.570221
60,0.3684928,2.577352
60,0.3684928,2.583619
60,0.3684928,2.595504
60,0.3684928,2.608253
60,0.3684928,2.587076
60,0.3684928,2.593343
60,0.3684928,2.598097
60,0.3693705,2.607605
60,0.3693705,2.617546
60,0.3693705,2.607173
60,0.3693705,2.605228
60,0.3706908,2.612576
60,0.3706908,2.608686
60,0.3706908,2.605877
60,0.3722285,2.606093
60,0.3722285,2.611711
60,0.3722285,2.60847
60,0.3722285,2.608253
60,0.3722285,2.620355
60,0.3722285,2.625973
60,0.3736964,2.620355
60,0.3736964,2.61841
60,0.3736964,2.616897
60,0.3736964,2.631592
60,0.3752497,2.630727
60,0.3752497,2.632888
60,0.3752497,2.629863
60,0.3766244,2.644773
60,0.3766244,2.64715
60,0.3766244,2.650392
60,0.3766244,2.6411
60,0.3766244,2.6411
60,0.3766244,2.656659
60,0.3775486,2.655794
60,0.3775486,2.657739
60,0.3775486,2.660548
60,0.3775486,2.667463
60,0.378768,2.668976
60,0.378768,2.669624
60,0.378768,2.669624
60,0.380531,2.67373
60,0.380531,2.669192
60,0.380531,2.669624
60,0.380531,2.672001
60,0.380531,2.675243
60,0.380531,2.671569
60,0.3824882,2.682374
60,0.3824882,2.68648
60,0.3824882,2.677188
60,0.3824882,2.687128
60,0.3841192,2.689937
60,0.3841192,2.690153
60,0.3848958,2.692098
60,0.3848958,2.691882
60,0.3848958,2.706576
60,0.3848958,2.723216
60,0.3848958,2.708521
60,0.3848958,2.703335
60,0.3848958,2.708953
60,0.3852686,2.713059
60,0.3852686,2.713923
60,0.3852686,2.713491
60,0.386752,2.720839
60,0.386752,2.71025
60,0.386752,2.721919
60,0.386752,2.729266
60,0.3892529,2.727754
60,0.3892529,2.727537
60,0.3892529,2.728186
60,0.3892529,2.727754
60,0.3892529,2.726457
60,0.3892529,2.73013
60,0.3909382,2.734452
60,0.3909382,2.732291
60,0.3909382,2.729482
60,0.3909382,2.738342
60,0.3923362,2.744393
60,0.3923362,2.75174
60,0.3923362,2.746337
60,0.394006,2.754549
60,0.394006,2.768811
60,0.394006,2.75563
60,0.394006,2.753901
60,0.394006,2.765786
60,0.394006,2.759951
60,0.3955593,2.755197
60,0.3955593,2.766002
60,0.3955593,2.766002
60,0.3955593,2.767299
60,0.3968486,2.765354
60,0.3968486,2.763841
60,0.3981145,2.770756
60,0.3981145,2.764489
60,0.3981145,2.763409
60,0.3981145,2.770324
60,0.3981145,2.789124
60,0.3981145,2.79323
60,0.3981145,2.787611
60,0.3992717,2.793014
60,0.3992717,2.793014
60,0.3992717,2.801009
60,0.3992717,2.793878
60,0.4007008,2.790637
60,0.4007008,2.805547
60,0.4007008,2.808141
60,0.4021997,2.808141
60,0.4021997,2.816568
60,0.4021997,2.808573
60,0.4021997,2.798848
60,0.4021997,2.811814
60,0.403023,2.825644
60,0.403023,2.823699
60,0.403023,2.823051
60,0.403023,2.819593
60,0.403023,2.824131
60,0.4037609,2.834504
60,0.4037609,2.832343
60,0.4049414,2.830182
60,0.4049414,2.833639
60,0.4049414,2.835584
60,0.4049414,2.832991
60,0.4049414,2.839042
60,0.4049414,2.837097
60,0.4064636,2.8358
60,0.4064636,2.846173
60,0.4064636,2.846605
60,0.4064636,2.846389
60,0.4064636,2.860435
60,0.4088712,2.857626
60,0.4088712,2.858922
60,0.4088712,2.862164
60,0.4114497,2.86627
60,0.4114497,2.861948
60,0.4114497,2.875778
60,0.4114497,2.867998
60,0.4114497,2.863893
60,0.4134768,2.865189
60,0.4134768,2.879235
60,0.4134768,2.880964
60,0.4134768,2.887231
60,0.4134768,2.889608
60,0.4153719,2.896523
60,0.4153719,2.899116
60,0.4153719,2.900413
60,0.4171504,2.89393
60,0.4171504,2.893281
60,0.4171504,2.898035
60,0.4171504,2.898468
60,0.4171504,2.907328
60,0.4171504,2.915107
60,0.4186416,2.899548
60,0.4186416,2.90495
60,0.4186416,2.915323
60,0.4186416,2.909488
60,0.4197289,2.911865
60,0.4197289,2.920509
60,0.4197289,2.922022
60,0.4205754,2.916404
60,0.4205754,2.923535
60,0.4205754,2.920077
60,0.4205754,2.914675
60,0.4205754,2.929153
60,0.4216006,2.932394
60,0.4216006,2.92159
60,0.4216006,2.926992
60,0.4216006,2.931746
60,0.4216006,2.931098
60,0.4230996,2.942551
60,0.4230996,2.942119
60,0.4230996,2.944496
60,0.4244121,2.94644
60,0.4244121,2.942335
60,0.4244121,2.947737
60,0.4244121,2.949034
60,0.4244121,2.955517
60,0.4251422,2.954652
60,0.4251422,2.948169
60,0.4251422,2.945144
60,0.4251422,2.956165
60,0.4251422,2.962215
60,0.4251422,2.968482
60,0.4267033,2.963728
60,0.4267033,2.980583
60,0.4267033,2.980799
60,0.4267033,2.972156
60,0.4296002,2.973452
60,0.4296002,2.981015
60,0.4296002,2.979935
60,0.432637,2.969995
60,0.432637,2.979719
60,0.432637,2.973452
60,0.432637,2.97194
60,0.432637,2.978206
60,0.4352077,2.988579
60,0.4352077,2.995494
60,0.4373668,3.001328
60,0.4373668,2.989011
60,0.4373668,2.991604
60,0.4373668,2.998951
60,0.4373668,3.006515
60,0.4373668,3.006731
60,0.4392618,3.006299
60,0.4392618,3.012565
60,0.4392618,3.023802
60,0.4392618,3.018616
60,0.4392618,3.027044
60,0.4410792,3.025747
60,0.4410792,3.033526
60,0.4429354,3.032878
60,0.4429354,3.017967
60,0.4429354,3.022722
60,0.4429354,3.044763
60,0.4429354,3.058161
60,0.4429354,3.053407
60,0.4441625,3.035039
60,0.4441625,3.03331
60,0.4441625,3.037632
60,0.4441625,3.040009
60,0.4441625,3.051894
60,0.4450246,3.044979
60,0.4450246,3.047572
60,0.4464925,3.047788
60,0.4464925,3.060538
60,0.4464925,3.065724
60,0.4464925,3.068317
60,0.4464925,3.067237
60,0.4464925,3.063564
60,0.4481546,3.066589
60,0.4481546,3.069398
60,0.4481546,3.068101
60,0.4481546,3.067453
60,0.4481546,3.072207
60,0.4498787,3.071775
60,0.4498787,3.071775
60,0.4498787,3.069614
60,0.4517117,3.075016
60,0.4517117,3.084525
60,0.4517117,3.092952
60,0.4517117,3.08258
60,0.4517117,3.081067
60,0.4531951,3.094033
60,0.4531951,3.093601
60,0.4531951,3.09144
60,0.4531951,3.103109
60,0.4546629,3.111752
60,0.4546629,3.110456
60,0.4546629,3.112185
60,0.4560998,3.113697
60,0.4560998,3.106782
60,0.4560998,3.11413
60,0.4560998,3.104621
60,0.4560998,3.11024
60,0.4560998,3.122989
60,0.4573191,3.117371
60,0.4573191,3.120612
60,0.4573191,3.123854
60,0.4573191,3.124286
60,0.4573191,3.121044
60,0.4586783,3.123854
60,0.4586783,3.135955
60,0.4604413,3.141357
60,0.4604413,3.138116
60,0.4604413,3.139628
60,0.4604413,3.138764
60,0.4604413,3.150217
60,0.4604413,3.145247
60,0.4624683,3.151946
60,0.4624683,3.151514
60,0.4624683,3.150865
60,0.4624683,3.164047
60,0.4624683,3.153675
60,0.4638974,3.154971
60,0.4638974,3.154971
60,0.4638974,3.15778
60,0.4648838,3.16664
60,0.4648838,3.167505
60,0.4648838,3.173123
60,0.4648838,3.164263
60,0.4648838,3.169017
60,0.4657381,3.176796
60,0.4657381,3.175932
60,0.4657381,3.182415
60,0.4657381,3.187817
60,0.4665691,3.184144
60,0.4665691,3.170098
60,0.4665691,3.173771
60,0.4672603,3.195597
60,0.4672603,3.191707
60,0.4672603,3.193436
60,0.4672603,3.197325
60,0.4672603,3.194732
60,0.4672603,3.196677
60,0.4683554,3.19927
60,0.4683554,3.202512
60,0.4683554,3.207914
60,0.4683554,3.207698
60,0.4683554,3.211155
60,0.4704058,3.2131
60,0.4704058,3.219151
60,0.4725261,3.21202
60,0.4725261,3.211804
60,0.4725261,3.216774
60,0.4725261,3.237303
60,0.4725261,3.236006
60,0.4725261,3.22196
60,0.4743357,3.223257
60,0.4743357,3.224769
60,0.4743357,3.236223
60,0.4757414,3.2386
60,0.4757414,3.23579
60,0.4757414,3.233629
60,0.4757414,3.242489
60,0.4757414,3.23968
60,0.4766035,3.244218
60,0.4766035,3.24357
60,0.4766035,3.254807
60,0.4766035,3.248756
60,0.4766035,3.242705
60,0.4775045,3.254374
60,0.4775045,3.263234
60,0.4775045,3.269933
60,0.4775045,3.265179
60,0.4785452,3.266692
60,0.4785452,3.267772
60,0.4785452,3.2762
60,0.4796713,3.28506
60,0.4796713,3.278145
60,0.4796713,3.277929
60,0.4796713,3.286788
60,0.4796713,3.28009
60,0.4796713,3.275119
60,0.4811392,3.279441
60,0.4811392,3.289598
60,0.4811392,3.289598
60,0.4811392,3.298458
60,0.4811392,3.298458
60,0.4834692,3.297377
60,0.4834692,3.298242
60,0.4860943,3.306453
60,0.4860943,3.301483
60,0.4860943,3.295216
60,0.4860943,3.306453
60,0.4860943,3.305589
60,0.4860943,3.300186
60,0.4875388,3.305156
60,0.4875388,3.30494
60,0.4875388,3.306237
60,0.4875388,3.305805
60,0.4878883,3.314665
60,0.4878883,3.332816
60,0.4878883,3.337138
60,0.4884242,3.316825
60,0.4884242,3.310127
60,0.4884242,3.326982
60,0.4884242,3.320715
60,0.4884242,3.327198
60,0.4884242,3.326982
60,0.4894106,3.335626
60,0.4894106,3.348159
60,0.4894106,3.348159
60,0.4894106,3.348375
60,0.4906688,3.355722
60,0.4906688,3.35529
60,0.4906688,3.354426
60,0.4919347,3.351184
60,0.4919347,3.355506
60,0.4919347,3.354858
60,0.4919347,3.35421
60,0.4919347,3.357451
60,0.4931851,3.36415
60,0.4931851,3.360693
60,0.4931851,3.367175
60,0.4931851,3.379277
60,0.4931851,3.378412
60,0.4945132,3.381222
60,0.4945132,3.376899
60,0.4945132,3.379061
60,0.4961287,3.377115
60,0.4961287,3.380357
60,0.4961287,3.387056
60,0.4961287,3.384463
60,0.4961287,3.374739
60,0.4961287,3.377548
60,0.497713,3.393539
60,0.497713,3.397861
60,0.497713,3.392242
60,0.497713,3.390729
60,0.49908,3.404343
60,0.49908,3.404127
60,0.5004702,3.39959
60,0.5004702,3.406505
60,0.5004702,3.411474
60,0.5004702,3.417093
60,0.5004702,3.418822
60,0.5004702,3.423792
60,0.5004702,3.411258
60,0.5018371,3.416229
60,0.5018371,3.424008
60,0.5018371,3.427033
60,0.5018371,3.425088
60,0.5028468,3.431571
60,0.5028468,3.427682
60,0.5038486,3.422928
60,0.5038486,3.435029
60,0.5038486,3.43719
60,0.5038486,3.439567
60,0.5038486,3.436326
60,0.5038486,3.440431
60,0.5038486,3.453613
60,0.5051534,3.466578
60,0.5051534,3.45988
60,0.5051534,3.457503
60,0.5051534,3.467227
60,0.5065747,3.464634
60,0.5065747,3.454045
60,0.5065747,3.450372
60,0.5081435,3.443889
60,0.5081435,3.449075
60,0.5081435,3.467875
60,0.5081435,3.471981
60,0.5081435,3.462257
60,0.5081435,3.462905
60,0.5095183,3.469388
60,0.5095183,3.474358
60,0.5095183,3.485379
60,0.5095183,3.492078
60,0.5104425,3.488404
60,0.5104425,3.490349
60,0.5104425,3.482353
60,0.5113434,3.480192
60,0.5113434,3.485811
60,0.5113434,3.496832
60,0.5113434,3.49748
60,0.5113434,3.495319
60,0.512322,3.503747
60,0.512322,3.494023
60,0.512322,3.498561
60,0.512322,3.503531
60,0.512322,3.494671
60,0.5136423,3.504827
60,0.5136423,3.503098
60,0.5154286,3.522115
60,0.5154286,3.518009
60,0.5154286,3.514119
60,0.5154286,3.510662
60,0.5154286,3.513039
60,0.5154286,3.518441
60,0.5154286,3.532271
60,0.5171761,3.536809
60,0.5171761,3.530975
60,0.5171761,3.523411
60,0.5189857,3.527301
60,0.5189857,3.536593
60,0.5189857,3.540267
60,0.5207798,3.536593
60,0.5207798,3.536161
60,0.5207798,3.547182
60,0.5207798,3.549127
60,0.5207798,3.559499
60,0.5207798,3.564901
60,0.5220923,3.556474
60,0.5220923,3.55669
60,0.5220923,3.559283
60,0.5220923,3.562308
60,0.5220923,3.569007
60,0.5228923,3.571384
60,0.5228923,3.565117
60,0.5228923,3.566414
60,0.5236146,3.572032
60,0.5236146,3.57657
60,0.5236146,3.580676
60,0.5236146,3.577867
60,0.5236146,3.569655
60,0.5243368,3.584782
60,0.5243368,3.585646
60,0.5243368,3.578948
60,0.5243368,3.585862
60,0.525463,3.582621
60,0.525463,3.582189
60,0.5268843,3.597748
60,0.5268843,3.598396
60,0.5268843,3.597748
60,0.5268843,3.599476
60,0.5268843,3.606391
60,0.5268843,3.614819
60,0.5268843,3.610497
60,0.5280648,3.605959
60,0.5280648,3.603798
60,0.5280648,3.60812
60,0.5280648,3.6092
60,0.5299676,3.610497
60,0.5299676,3.614603
60,0.5299676,3.607904
60,0.5326549,3.621518
60,0.5326549,3.619789
60,0.5326549,3.623247
60,0.5326549,3.628865
60,0.5326549,3.625624
60,0.5326549,3.6347
60,0.5326549,3.640102
60,0.534814,3.628001
60,0.534814,3.638805
60,0.534814,3.644856
60,0.534814,3.641831
60,0.5363828,3.645504
60,0.5363828,3.642047
60,0.5363828,3.655445
60,0.5374857,3.653284
60,0.5374857,3.656741
60,0.5374857,3.662359
60,0.5374857,3.655661
60,0.5374857,3.652419
60,0.537773,3.657606
60,0.537773,3.658902
60,0.537773,3.654364
60,0.537773,3.658686
60,0.5379128,3.661279
60,0.5379128,3.677486
60,0.5385031,3.670355
60,0.5385031,3.663224
60,0.5385031,3.680295
60,0.5385031,3.685698
60,0.5385031,3.683321
60,0.5385031,3.681808
60,0.5395671,3.68116
60,0.5395671,3.693693
60,0.5395671,3.692829
60,0.5395671,3.696935
60,0.5395671,3.683753
60,0.5413534,3.686994
60,0.5413534,3.69499
60,0.5413534,3.695206
60,0.5441882,3.707956
60,0.5441882,3.706875
60,0.5441882,3.704498
60,0.5441882,3.706227
60,0.5441882,3.720921
60,0.5471628,3.718976
60,0.5471628,3.709468
60,0.5471628,3.711197
60,0.5471628,3.712925
60,0.5471628,3.718544
60,0.5471628,3.722434
60,0.5488171,3.722434
60,0.5488171,3.725027
60,0.5488171,3.725891
60,0.5495006,3.744259
60,0.5495006,3.740802
60,0.5495006,3.739721
60,0.5495006,3.735832
60,0.5495006,3.737344
60,0.5507277,3.742315
60,0.5507277,3.744691
60,0.5507277,3.749229
60,0.5507277,3.749662
60,0.5522344,3.7542
60,0.5522344,3.740802
60,0.5533683,3.738209
60,0.5533683,3.753551
60,0.5533683,3.753767
60,0.5533683,3.754848
60,0.5533683,3.760466
60,0.5533683,3.762195
60,0.5545489,3.763708
60,0.5545489,3.765004
60,0.5545489,3.77797
60,0.5545489,3.772568
60,0.5545489,3.765869
60,0.5560322,3.767381
60,0.5560322,3.771271
60,0.5575467,3.77905
60,0.5575467,3.782508
60,0.5575467,3.781643
60,0.5575467,3.772784
60,0.5575467,3.776889
60,0.5575467,3.771919
60,0.5584088,3.777538
60,0.5584088,3.78402
60,0.5584088,3.788991
60,0.5584088,3.796986
60,0.5584088,3.800444
60,0.5594418,3.809952
60,0.5594418,3.806494
60,0.5594418,3.809736
60,0.560731,3.812113
60,0.560731,3.810168
60,0.560731,3.803037
60,0.560731,3.802172
60,0.560731,3.80671
60,0.5619426,3.8106
60,0.5619426,3.828752
60,0.5619426,3.827456
60,0.5619426,3.824646
60,0.5619426,3.830481
60,0.5634338,3.818379
60,0.5634338,3.82443
60,0.5634338,3.830697
60,0.5650104,3.829833
60,0.5650104,3.833506
60,0.5650104,3.839989
60,0.5650104,3.83934
60,0.5650104,3.83718
60,0.5650104,3.841502
60,0.5664473,3.85598
60,0.5664473,3.859005
60,0.5664473,3.850145
60,0.5664473,3.841718
60,0.5664473,3.855764
60,0.5680782,3.858141
60,0.5680782,3.852738
60,0.5697014,3.853387
60,0.5697014,3.865488
60,0.5697014,3.865272
60,0.5697014,3.862247
60,0.5697014,3.860085
60,0.5709674,3.86484
60,0.5709674,3.867865
60,0.5709674,3.878237
60,0.5709674,3.874564
60,0.5722799,3.881479
60,0.5722799,3.88364
60,0.5722799,3.887313
60,0.5722799,3.894228
60,0.5738332,3.885585
60,0.5738332,3.889258
60,0.5738332,3.895525
60,0.5738332,3.898118
60,0.5738332,3.88861
60,0.5738332,3.903304
60,0.5752468,3.905249
60,0.5752468,3.89358
60,0.5752468,3.902008
60,0.5752468,3.900927
60,0.5764428,3.911516
60,0.5764428,3.90741
60,0.5776544,3.911948
60,0.5776544,3.921456
60,0.5776544,3.90633
60,0.5776544,3.909355
60,0.5776544,3.913461
60,0.5776544,3.918647
60,0.5790135,3.922753
60,0.5790135,3.929236
60,0.5790135,3.932909
60,0.5790135,3.930532
60,0.5790135,3.924049
60,0.5790135,3.933558
60,0.5802717,3.938312
60,0.5802717,3.92902
60,0.5816775,3.940256
60,0.5816775,3.943282
60,0.5816775,3.946739
60,0.5816775,3.937663
60,0.5816775,3.940472
60,0.5831453,3.945875
60,0.5831453,3.95279
60,0.5831453,3.954519
60,0.5831453,3.955383
60,0.584388,3.95668
60,0.584388,3.962082
60,0.584388,3.968997
60,0.585553,3.965755
60,0.585553,3.965539
60,0.585553,3.951061
60,0.585553,3.959921
60,0.585553,3.971806
60,0.585553,3.973535
60,0.5865471,3.976992
60,0.5865471,3.972238
60,0.5865471,3.978505
60,0.5865471,3.983691
60,0.5865471,3.997305
60,0.5874014,3.989742
60,0.5874014,3.987365
60,0.5874014,3.998818
60,0.5882325,4.00033
60,0.5882325,3.996441
60,0.5882325,4.005301
60,0.5882325,4.000546
60,0.5882325,3.986068
60,0.5882325,3.989526
60,0.5893508,3.999466
60,0.5893508,4.002924
60,0.5893508,4.004004
60,0.5893508,4.002491
60,0.5893508,4.004436
60,0.5910362,4.013945
60,0.5910362,4.017402
60,0.5925817,4.019779
60,0.5925817,4.018915
60,0.5925817,4.01697
60,0.5925817,4.030367
60,0.5925817,4.028639
60,0.5925817,4.02691
60,0.5935448,4.030583
60,0.5935448,4.028639
60,0.5935448,4.032096
60,0.5935448,4.04074
60,0.5943059,4.046359
60,0.5943059,4.045927
60,0.5943059,4.04463
60,0.5952845,4.046359
60,0.5952845,4.057163
60,0.5952845,4.055002
60,0.5952845,4.05068
60,0.5952845,4.053922
60,0.5952845,4.058892
60,0.5966514,4.066023
60,0.5966514,4.058676
60,0.5966514,4.042037
60,0.5966514,4.049816
60,0.5986941,4.060621
60,0.5986941,4.075315
60,0.5986941,4.085904
60,0.6007755,4.07337
60,0.6007755,4.07337
60,0.6007755,4.071857
